Retailer,Retailer ID,Region,State,City,Product,Price per Unit,Unit Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,55,143,7865,3697,0.47,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Apparel,47,152,7144,3501,0.49,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Apparel,46,102,4692,1783,0.38,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Street Footwear,33,175,5775,2426,0.42,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Athletic Footwear,40,175,7000,3010,0.43,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Street Footwear,30,96,2880,1325,0.46,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,34,80,2720,1142,0.42,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Apparel,41,83,3403,1633,0.48,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Apparel,30,90,2700,1080,0.4,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Street Footwear,25,124,3100,1333,0.43,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Athletic Footwear,34,184,6256,2815,0.45,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Street Footwear,33,128,4224,1901,0.45,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,31,120,3720,1600,0.43,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Apparel,39,112,4368,2097,0.48,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Apparel,44,140,6160,2464,0.4,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Street Footwear,28,219,6132,2882,0.47,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Athletic Footwear,35,224,7840,3685,0.47,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Street Footwear,30,158,4740,2180,0.46,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,40,155,6200,2852,0.46,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Apparel,53,147,7791,3662,0.47,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Women's Apparel,64,180,11520,4723,0.41,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Street Footwear,46,272,12512,5756,0.46,Outlet
West Gear,1128299,South,Louisiana,New Orleans,Men's Athletic Footwear,52,248,12896,5674,0.44,Outlet
Foot Locker,1128299,South,Louisiana,New Orleans,Women's Street Footwear,53,192,10176,4376,0.43,Outlet
Foot Locker,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,53,192,10176,4783,0.47,Outlet
Foot Locker,1128299,South,Louisiana,New Orleans,Men's Apparel,55,168,9240,4435,0.48,Outlet
Foot Locker,1128299,South,Louisiana,New Orleans,Women's Apparel,59,194,11446,4578,0.4,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Men's Street Footwear,14,223,3122,1061,0.34,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Men's Athletic Footwear,20,209,4180,1505,0.36,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Women's Street Footwear,21,162,3402,1259,0.37,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Women's Athletic Footwear,26,166,4316,1813,0.42,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Men's Apparel,28,111,3108,870,0.28,Outlet
West Gear,1197831,South,Louisiana,New Orleans,Women's Apparel,23,147,3381,1691,0.5,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Men's Street Footwear,18,200,3600,1152,0.32,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Men's Athletic Footwear,28,180,5040,1663,0.33,Outlet
Foot Locker,1197831,South,Louisiana,New Orleans,Women's Street Footwear,28,128,3584,1254,0.35,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Athletic Footwear,27,116,3132,1315,0.42,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Apparel,31,88,2728,818,0.3,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Apparel,26,135,3510,1825,0.52,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Street Footwear,21,200,4200,1554,0.37,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Athletic Footwear,27,188,5076,1980,0.39,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Street Footwear,20,135,2700,1026,0.38,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Athletic Footwear,26,112,2912,1369,0.47,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Apparel,32,88,2816,986,0.35,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Apparel,25,124,3100,1643,0.53,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Street Footwear,15,215,3225,1355,0.42,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Athletic Footwear,21,215,4515,1761,0.39,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Street Footwear,19,162,3078,1139,0.37,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Athletic Footwear,20,116,2320,1137,0.49,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Apparel,27,91,2457,786,0.32,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Apparel,23,176,4048,2307,0.57,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Street Footwear,14,210,2940,1235,0.42,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Athletic Footwear,22,247,5434,2228,0.41,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Street Footwear,18,184,3312,1292,0.39,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Athletic Footwear,24,155,3720,1860,0.5,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Apparel,34,120,4080,1428,0.35,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Apparel,33,240,7920,4356,0.55,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Street Footwear,31,233,7223,2745,0.38,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Athletic Footwear,35,263,9205,3774,0.41,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Street Footwear,34,186,6324,2593,0.41,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Athletic Footwear,33,187,6171,3024,0.49,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Apparel,43,158,6794,2310,0.34,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Apparel,39,248,9672,5320,0.55,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Street Footwear,35,264,9240,4250,0.46,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Athletic Footwear,40,271,10840,4661,0.43,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Street Footwear,34,278,9452,3970,0.42,Outlet
West Gear,1197831,West,Idaho,Boise,Women's Athletic Footwear,38,158,6004,3182,0.53,Outlet
West Gear,1197831,West,Idaho,Boise,Men's Apparel,43,173,7439,2976,0.4,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Apparel,51,264,13464,7944,0.59,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Street Footwear,38,233,8854,3719,0.42,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Athletic Footwear,37,255,9435,4057,0.43,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Street Footwear,39,305,11895,5115,0.43,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Athletic Footwear,33,162,5346,2940,0.55,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Apparel,39,166,6474,2719,0.42,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Apparel,44,239,10516,6415,0.61,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Street Footwear,41,230,9430,4338,0.46,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Athletic Footwear,38,219,8322,3578,0.43,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Street Footwear,43,203,8729,3928,0.45,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Athletic Footwear,40,136,5440,2992,0.55,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Apparel,42,140,5880,2411,0.41,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Apparel,36,200,7200,4176,0.58,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Street Footwear,30,201,6030,2774,0.46,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Athletic Footwear,27,190,5130,2206,0.43,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Street Footwear,31,179,5549,2331,0.42,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Athletic Footwear,35,116,4060,2152,0.53,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Apparel,25,123,3075,1199,0.39,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Apparel,34,179,6086,3591,0.59,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Street Footwear,27,203,5481,2521,0.46,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Athletic Footwear,28,223,6244,2685,0.43,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Street Footwear,42,210,8820,3704,0.42,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Athletic Footwear,43,158,6794,3533,0.52,Outlet
Sports Direct,1197831,West,Idaho,Boise,Men's Apparel,41,149,6109,2321,0.38,Outlet
Sports Direct,1197831,West,Idaho,Boise,Women's Apparel,51,194,9894,5837,0.59,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Street Footwear,40,240,9600,4320,0.45,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Athletic Footwear,41,240,9840,4526,0.46,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Street Footwear,47,223,10481,4612,0.44,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Athletic Footwear,44,184,8096,4210,0.52,Outlet
Foot Locker,1197831,West,Idaho,Boise,Men's Apparel,43,147,6321,2592,0.41,Outlet
Foot Locker,1197831,West,Idaho,Boise,Women's Apparel,47,232,10904,6651,0.61,Outlet
Foot Locker,1128299,West,Idaho,Boise,Men's Street Footwear,23,136,3128,1251,0.4,Outlet
Foot Locker,1128299,West,Idaho,Boise,Men's Athletic Footwear,30,140,4200,1806,0.43,Outlet
Foot Locker,1128299,West,Idaho,Boise,Women's Street Footwear,31,145,4495,1753,0.39,Outlet
Foot Locker,1128299,West,Idaho,Boise,Women's Athletic Footwear,30,88,2640,977,0.37,Outlet
Foot Locker,1128299,West,Idaho,Boise,Men's Apparel,35,68,2380,809,0.34,Outlet
Foot Locker,1128299,West,Idaho,Boise,Women's Apparel,27,140,3780,1021,0.27,Outlet
Foot Locker,1128299,West,Idaho,Boise,Men's Street Footwear,21,162,3402,1259,0.37,Outlet
Foot Locker,1128299,West,Idaho,Boise,Men's Athletic Footwear,28,128,3584,1541,0.43,Outlet
Foot Locker,1128299,West,Idaho,Boise,Women's Street Footwear,28,124,3472,1458,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,26,68,1768,743,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,36,51,1836,679,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,31,116,3596,971,0.27,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,29,160,4640,1856,0.4,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,38,116,4408,1940,0.44,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,37,119,4403,1805,0.41,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,38,68,2584,956,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,41,39,1599,512,0.32,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,37,107,3959,1069,0.27,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,40,175,7000,2660,0.38,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,37,90,3330,1465,0.44,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,42,123,5166,1911,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,40,78,3120,1248,0.4,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,43,47,2021,687,0.34,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,49,111,5439,1632,0.3,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,38,184,6992,2657,0.38,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,36,116,4176,1754,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,41,132,5412,2057,0.38,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,39,93,3627,1342,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,39,62,2418,798,0.33,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,53,124,6572,1906,0.29,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,37,194,7178,2799,0.39,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,36,143,5148,2162,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,41,147,6027,2290,0.38,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,38,105,3990,1596,0.4,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,43,72,3096,1053,0.34,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,46,158,7268,2253,0.31,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,40,216,8640,3197,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,40,163,6520,2999,0.46,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,39,157,6123,2388,0.39,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,36,113,4068,1546,0.38,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,40,145,5800,2146,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,46,145,6670,2001,0.3,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,41,194,7954,3182,0.4,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,46,190,8740,3671,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,37,153,5661,2321,0.41,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,43,120,5160,2167,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,45,136,6120,2264,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,48,131,6288,1761,0.28,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,35,184,6440,2705,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,34,201,6834,3212,0.47,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,34,145,4930,1824,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,33,124,4092,1514,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,41,128,5248,1732,0.33,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,43,132,5676,1816,0.32,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,36,170,6120,2570,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,33,175,5775,2426,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,31,111,3441,1273,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,32,102,3264,1273,0.39,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,44,88,3872,1433,0.37,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,47,107,5029,1458,0.29,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,31,150,4650,1767,0.38,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,38,163,6194,2911,0.47,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,33,124,4092,1596,0.39,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,33,116,3828,1608,0.42,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,44,99,4356,1568,0.36,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,39,140,5460,1529,0.28,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,35,194,6790,2716,0.4,Outlet
Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,33,213,7029,3233,0.46,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Women's Street Footwear,35,136,4760,1952,0.41,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,32,128,4096,1679,0.41,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Men's Apparel,42,109,4578,1557,0.34,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Women's Apparel,43,135,5805,1625,0.28,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Men's Street Footwear,27,152,4104,1683,0.41,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,30,147,4410,2073,0.47,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Women's Street Footwear,32,157,5024,1959,0.39,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,30,101,3030,1151,0.38,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Men's Apparel,33,94,3102,1148,0.37,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Women's Apparel,36,166,5976,1614,0.27,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Men's Street Footwear,27,173,4671,1868,0.4,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,36,136,4896,2301,0.47,Outlet
Kohl's,1128299,West,Arizona,Phoenix,Women's Street Footwear,35,132,4620,1848,0.4,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Athletic Footwear,29,91,2639,976,0.37,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Apparel,34,62,2108,675,0.32,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Apparel,35,140,4900,1372,0.28,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Street Footwear,30,187,5610,2300,0.41,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Athletic Footwear,36,136,4896,2203,0.45,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Street Footwear,44,124,5456,2073,0.38,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Athletic Footwear,37,88,3256,1270,0.39,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Apparel,41,53,2173,695,0.32,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Apparel,44,131,5764,1787,0.31,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Street Footwear,41,165,6765,2841,0.42,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Athletic Footwear,43,109,4687,2156,0.46,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Street Footwear,44,140,6160,2587,0.42,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Athletic Footwear,37,96,3552,1385,0.39,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Apparel,46,60,2760,966,0.35,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Apparel,56,116,6496,1819,0.28,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Street Footwear,43,184,7912,3244,0.41,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Athletic Footwear,46,136,6256,2628,0.42,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Street Footwear,46,135,6210,2546,0.41,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Athletic Footwear,43,109,4687,1922,0.41,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Apparel,45,78,3510,1229,0.35,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Apparel,56,132,7392,2144,0.29,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Street Footwear,37,224,8288,3232,0.39,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Athletic Footwear,47,187,8789,3779,0.43,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Street Footwear,41,193,7913,3165,0.4,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Athletic Footwear,37,128,4736,1894,0.4,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Apparel,44,93,4092,1432,0.35,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Apparel,50,192,9600,2688,0.28,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Street Footwear,41,248,10168,3966,0.39,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Athletic Footwear,45,210,9450,4064,0.43,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Street Footwear,39,171,6669,2468,0.37,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Athletic Footwear,39,149,5811,2441,0.42,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Apparel,40,160,6400,2048,0.32,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Apparel,49,160,7840,2509,0.32,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Street Footwear,40,224,8960,3315,0.37,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Athletic Footwear,44,208,9152,4027,0.44,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Street Footwear,46,163,7498,2999,0.4,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Athletic Footwear,46,152,6992,2587,0.37,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Apparel,48,162,7776,2644,0.34,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Women's Apparel,50,153,7650,2448,0.32,Outlet
Kohl's,1128299,West,New Mexico,Albuquerque,Men's Street Footwear,37,206,7622,3201,0.42,Outlet
